Asheville Citizen-Times,http://www.citizen-times.com/
Charlotte Observer,http://charlotteobserver.com
The Courier-Tribune,http://www.courier-tribune.com
The Daily Courier,https://thedigitalcourier.com/
The Daily Dispatch,http://www.hendersondispatch.com/
The Daily Herald,http://www.rrdailyherald.com
The Daily Record,http://www.mydailyrecord.com
The Daily Reflector,http://Reflector.com
The Dispatch,https://www.the-dispatch.com/
The Daily Advance,http://www.dailyadvance.com/
The Daily News,http://www.jdnews.com/
Fayetteville Observer,http://www.fayobserver.com
The Free Press,http://www.kinston.com/
The Gaston Gazette,http://www.gastongazette.com
The Goldsboro News-Argus,http://www.newsargus.com
The Herald-Sun,http://heraldsun.com/
Hickory Daily Record,https://hickoryrecord.com/
High Country Press,http://www.hcpress.com
High Point Enterprise,http://www.hpenews.com
The Laurinburg Exchange,http://www.laurinburgexchange.com
The McDowell News,https://mcdowellnews.com/
The Mecklenburg Times,http://mecktimes.com
The Mount Airy News,http://www.mtairynews.com
The News & Observer,https://www.newsobserver.com/
News & Record[note 5],https://greensboro.com/
The News Herald,https://morganton.com/
News-Topic[note 6],http://www.newstopicnews.com/
The Observer-News-Enterprise,http://www.observernewsonline.com
Richmond County Daily Journal[note 7],https://www.yourdailyjournal.com/
The Robesonian,https://www.robesonian.com/
Rocky Mount Telegram,http://www.rockymounttelegram.com
Salisbury Post,http://www.salisburypost.com
The Sampson Independent,No URL Found in infobox
The Sanford Herald,http://www.sanfordherald.com
The Star [note 9],http://www.shelbystar.com
The Star-News,http://www.starnewsonline.com
Statesville Record & Landmark,http://www.statesville.com
Sun Journal,https://www.newbernsj.com/
Times-News,http://www.blueridgenow.com/
The Times-News,http://www.TheTimesNews.com
Tryon Daily Bulletin,http://www.tryondailybulletin.com
Washington Daily News,http://www.thewashingtondailynews.com
The Wilson Times,http://www.wilsontimes.com
Winston-Salem Journal,http://journalnow.coThe
