Nobles County Review,http://www.noblescountyreview.net/
St. James Plaindealer,http://www.stjamesnews.com/
Aitkin Independent Age,http://www.messagemedia.co/aitkin/
Albany Enterprise,http://www.albanyenterprise.com/
Albert Lea Tribune,http://www.albertleatribune.com/
Alden Advance,http://aldenadvance.com/
Echo Press,http://www.echopress.com/
Annandale Advocate,http://annandaleadvocate.com/
Anoka County Union,http://abcnewspapers.com/anoka/
Sun Thisweek,http://sunthisweek.com/
Crescent,http://www.star-herald.com/crescent
Arlington Enterprise,http://www.arlingtonmnnews.com/
Austin Daily Herald,http://www.austindailyherald.com/
Barnesville Record-Review,http://barnesvillerecordreview.net/
Baudette Northern Light,http://www.page1publications.com/
St. Peter Herald,http://www.southernminn.com/st_peter_herald/
Belle Plaine Herald,http://www.belleplaineherald.com/
Pioneer,http://www.bemidjipioneer.com/
Swift County Monitor,http://www.swiftcountymonitor.com/
West Sherburne Tribune,http://www.westsherburnetribune.com/
Blackduck American,http://www.bemidjipioneer.com/tags/blackduck
Blaine Spring Lake Park Life,http://abcnewspapers.com/blaine/
Steele County Times,http://www.bloomingprairieonline.com/steele-county-times-0
Minnesota Sun Publications,http://ecmpublishers.com/publications/
Faribault County Register,http://www.faribaultcountyregister.com/
Scenic Range NewsForum,http://www.scenicrangenewsforum.com/
Brainerd Daily Dispatch,http://www.brainerddispatch.com/
Sun-Post,http://post.mnsun.com/
Wright Co Journal Press,http://www.thedrummer.com/
Dakota County Tribune,http://sunthisweek.com/dakota-county-tribune/
This Week Newspapers,http://sunthisweek.com/
Byron Review,http://byronreviewonline.com/
Caledonia Argus,http://hometownargus.com/caledonia/
Isanti County News,http://isanticountynews.com/
Isanti-Chisago County Star,http://www.isanti-chisagocountystar.com/
Cannon Falls Beacon,http://www.cannonfalls.com/
Mille Lacs Messenger,http://www.messagemedia.co/millelacs/
Cass Lake Times,http://lakeandpine.com/
Chanhassen Villager,http://www.swnewsmedia.com/chanhassen_villager/
Chaska Herald,http://www.swnewsmedia.com/chaska_herald/
Chatfield News,http://bluffcountrynews.com/Content/The-Chatfield-News/44
Quad Community Press,http://www.presspubs.com/quad/
Independent News Herald,http://www.inhnews.com/
Cloquet Pine Journal,http://www.pinejournal.com/
Dassel Cokato Enterprise Dispatch,http://www.dasselcokato.com/
Cold Spring Record,http://www.csrecord.net/
Sun-Focus,http://focus.mnsun.com/
Coon Rapids Herald,http://abcnewspapers.com/coon-rapids/
County Bulletin,http://www.swcbulletin.com/
Daily Times,http://www.crookstontimes.com/
Crosby-Ironton Courier,http://cicourierinc.com/main.html
Western Itasca Review,http://westernitasca.com/
DL-Online,http://www.dl-online.com/
Star Herald,http://www.communitynewscorp.com/
St. Charles Press,http://www.gmdmedia.net/st-charles-press
