Abbeville Meridional,http://www.vermiliontoday.com/
Alexandria Daily Town Talk,http://www.thetowntalk.com/
Amite-Tangi Digest,http://www.tangilena.com/
Basile Weekly,http://www.evangelinetoday.com/
Bastrop Daily Enterprise,http://www.bastropenterprise.com/
Advocate,http://www.theadvocate.com/
Business Report,https://www.businessreport.com/
Daily News,http://www.bogalusadailynews.com/
Press-Tribune,http://bossierpress.com/
Herald-Guide,http://www.heraldguide.com/
Bunkie Record,http://www.avoyellestoday.com/
Teche News,http://www.techetoday.com/
Cameron Parish Pilot,http://www.cameronpilot.com/
Central City News,http://www.centralcitynews.net/
East Feliciana Watchman,http://www.theadvocate.com/baton_rouge/news/communities/
Crowley Post-Signal,http://www.crowleypostsignal.com/
Livingston Parish News,http://www.livingstonparishnews.com/
DeQuincy News,http://www.dequincynews.com/
Beauregard Daily News,http://www.beauregarddailynews.net/
Donaldsonville Chief,http://www.donaldsonvillechief.com/
Eunice News,http://www.eunicetoday.com/
Farmerville Gazette,http://www.fgazette.com/
Concordia Sentinel,http://www.hannapub.com/concordiasentinel/
Franklin Banner-Tribune,http://stmarynow.com/
Weekly Citizen,http://www.weeklycitizen.com/
St. Helena Echo,http://www.theadvocate.com/baton_rouge/news/communities/st_helena/
Gueydan Journal,http://www.gueydantoday.com/
Daily Star,http://www.hammondstar.com/
Houma Today,http://www.houmatoday.com/
Jena Times,http://www.thejenatimes.net/
Jennings Daily News,http://www.jenningsdailynews.net/
Kaplan Herald,http://www.kaplantoday.com/
Kentwood News Ledger,http://www.tangilena.com/
Acadiana Gazette,http://acadianagazette.net/
Daily Advertiser,http://www.theadvertiser.com/
American Press,http://www.americanpress.com/
L'Observateur,http://www.lobservateur.com/
Daily Leader,http://www.leesvilledailyleader.com/
Sabine Index,http://sabinetoday.com/
Minden Press-Herald,http://press-herald.com/
News-Star,http://www.thenewsstar.com/
Daily Review,http://stmarynow.com/
Natchitoches Times,http://www.natchitochestimes.com/
Daily Iberian,http://www.iberianet.com/
CityBusiness,http://neworleanscitybusiness.com/
Clarion Herald,http://clarionherald.info/
Gambit Weekly,http://www.bestofneworleans.com/
Plaquemines Gazette,http://plaqueminesgazette.com/
St. Bernard Voice,http://thestbernardvoice.com/
Times-Picayune,http://www.nola.com/t-p/
Opelousas Daily World,http://www.dailyworld.com/
Post South,http://www.postsouth.com/
Ponchatoula Times,http://www.ponchatoula.com/ptimes/
West Side Journal,http://www.thewestsidejournal.com/
Southwest Daily News,http://www.sulphurdailynews.com/
Creole,http://www.thecreole.com/
Rayne Acadian Tribune,http://www.raynetoday.com/
Richland Beacon-News,http://www.richlandtoday.com/
Ruston Daily Leader,http://www.rustonleader.com/
Shreveport Inquisitor,http://theinquisitor.com/
Times,http://www.shreveporttimes.com/
Daily Comet,http://www.dailycomet.com/
Ville Platte Gazette,http://www.evangelinetoday.com/
Ouachita Citizen,http://www.hannapub.com/ouachitacitizen/
Winn Parish Enterprise,http://www.winnparishenterprise.com/
Franklin Sun,http://www.hannapub.com/franklinsun/
Zachary Plainsman-News,http://www.theadvocate.com/baton_rouge/news/communities/
