Alachua Today,http://www.alachuatoday.com
Anna Maria Island Sun,http://www.amisun.com/
Apalachicola Times,http://www.apalachtimes.com/
Apopka Chief,http://www.theapopkachief.com/
Aventura News,http://www.communitynewspapers.com/aventura/
Tidbits,http://www.tidbitsflorida.com/
Polk County Democrat,http://www.polkcountydemocrat.com/
Belleair Bee,http://www.tbnweekly.com/pubs/belleair_bee/
South Marion Citizen,http://www.smcitizen.com/
Voice of South Marion,http://www.thevosm.net/
County Record,http://www.thecountyrecord.net
Del Ray Newspaper,http://delraynewspaper.com/
Happy Herald,http://www.happyherald.com/
Tribune,http://www.bocaratontribune.com/
Boca Beacon,http://www.bocabeacon.com/
Pine Island Eagle,http://www.pineisland-eagle.com/
Holmes County Times Advertiser,http://www.chipleypaper.com/
Banner,http://www.naplesnews.com/community/banner/
Bonita Daily News,http://www.naplesnews.com/news/local
Bradenton Herald,http://www.bradenton.com/
Brandon News,http://tbo.com/brandon/
Osprey Observer,http://www.ospreyobserver.com/
Calhoun-Liberty Journal,http://www.cljnews.com/
Levy County Journal,http://levyjournalonline.com/
Hernando News,http://tbo.com/hernando/
Sumter County Times,http://www.sumtercountytimes.com/
Nassau County Record,http://www.nassaucountyrecord.com/
Cape Coral Daily Breeze,http://www.cape-coral-daily-breeze.com/
Captiva Current,http://www.captivacurrent.com/
Carrollwood News,http://tbo.com/carrollwood/
Northwest News & Tribune,http://tbo.com/northwest-tampa/
Cedar Key Beacon,http://www.cedarkeybeacon.com/
Chiefland Citizen,http://www.chieflandcitizen.com/
Chipley Bugle Newspaper,http://chipleybugle.com/
Clearwater Beacon,http://www.tbnweekly.com/pubs/clearwater_beacon/
Clearwater Beacon,http://clearwatergazette.com/
Jewish Press Group,http://www.jewishpresspinellas.com/
Clermont News Leader,http://www.clermontnewsleader.com/
South Lake Press,http://www.southlakepress.com/
Southwest Florida Online,http://swflorida.blogspot.com/
Coral Springs News,http://www.sun-sentinel.com/news/broward/coral-springs/
Wakulla News,http://www.thewakullanews.com/
Crestview News Bulletin,http://www.crestviewbulletin.com/
Citrus County Chronicle,http://www.chronicleonline.com/
El Colombiano Newspaper,http://elcolombiano.net/
News-Journal,http://www.news-journalonline.com/
West Volusia Beacon,http://www.beacononlinenews.com/
Delray Beach Pineapple,http://delraynewspaper.com/
Destin Log,http://www.thedestinlog.com/
Santa Rosa Press Gazette,http://www.srpressgazette.com/
Palatka Daily News,http://www.palatkadailynews.com/
