Daily World,http://thedailyworld.com/
Arlington Times,http://www.arlingtontimes.com/
Bainbridge Islander,http://www.kitsapsun.com/bainbridge
Island Review,http://www.bainbridgereview.com/
Reflector,http://www.thereflector.com/
Bellevue Business Journal,http://bellevuebusinessjournal.com/
Bellingham Business News,http://bellinghambusinessnews.com/
Bellingham Herald,http://www.bellinghamherald.com/
Northern Light,http://www.thenorthernlight.com/
Courier Herald,http://www.blscourierherald.com/
Ballard News-Tribune,http://www.ballardnewstribune.com/
Sun,http://www.kitsapsun.com/
Camas-Washougal Post-Record,http://www.camaspostrecord.com/
Valley Record,http://cashmerevalleyrecord.com/
Chronicle,http://www.chronline.com/
Lake Chelan Mirror,http://lakechelanmirror.com/
Cheney Free Press,http://www.cheneyfreepress.com/
Northern Kittitas County Tribune,http://nkctribune.com/
Statesman-Examiner,http://www.statesmanexaminer.com/
Concrete Herald,http://www.concrete-herald.com/
Whidbey Examiner,http://www.whidbeyexaminer.com/
Deer Park Tribune,http://www.dptribune.com/
Port Orchard Independent,http://www.portorchardindependent.com/
Wenatchee World,http://www.wenatcheeworld.com/
Dispatch,http://www.dispatchnews.com/
Edmonds Beacon,http://edmondsbeacon.villagesoup.com/
Daily Record,http://www.dailyrecordnews.com/
Courier-Herald,http://www.courierherald.com/
Herald,http://www.heraldnet.com/
Federal Way Mirror,http://www.federalwaymirror.com/
Forks Forum,http://www.forksforum.com/
Islands' Sounder,http://www.islandssounder.com/
Journal San Juan,http://www.sanjuanjournal.com/
San Juan Islander,http://www.sanjuanislander.com/
Peninsula Gateway,http://www.thenewstribune.com/news/local/community/gateway/
Goldendale Sentinel,http://goldendalesentinel.com/
Grandview Herald,http://www.thegrandviewherald.com/
Issaquah Press,http://www.issaquahpress.com/
Tri-City Herald,http://www.tri-cityherald.com/
South Whidbey Record,http://www.southwhidbeyrecord.com/
Leavenworth Echo,http://leavenworthecho.com/
Liberty Lake Splash,http://www.libertylakesplash.com/
Chinook Observer,http://www.chinookobserver.com/
Daily News,http://tdn.com/
Lynden Tribune,http://www.lyndentribune.com/
Marysville Globe,http://www.marysvilleglobe.com/
Mercer Island Reporter,http://www.mi-reporter.com/
Monroe Monitor,http://www.monroemonitor.com/
Sky Valley Chronicle,http://www.skyvalleychronicle.com/
Vidette,http://thevidette.com/
Columbia Basin Herald,http://www.columbiabasinherald.com/
Skagit Valley Herald,http://www.goskagit.com/
Mukilteo Beacon,http://mukilteobeacon.villagesoup.com/
Newport Miner,http://pendoreillerivervalley.com/
County Chronicle,http://www.omakchronicle.com/
Puyallup Herald,http://www.thenewstribune.com/news/local/community/puyallup-herald/
Nisqually Valley News,http://www.yelmonline.com/
Stanwood Camano News,http://www.scnews.com/
Whidbey News-Times,http://www.whidbeynewstimes.com/
Olympian,http://www.theolympian.com/
Okanogan Valley Gazette-Tribune,http://www.gazette-tribune.com/
Othello Outlook,http://www.othellooutlook.com/
Peninsula Daily News,http://www.peninsuladailynews.com/
Jefferson County Leader,http://www.ptleader.com/
North Kitsap Herald,http://www.northkitsapherald.com/
Prosser Record-Bulletin,http://www.recordbulletin.com/
Daily News,http://dnews.com/
Willapa Harbor Herald,http://www.hometowndebate.com/
Renton Reporter,http://www.rentonreporter.com/
Capitol Hill Times,http://www.capitolhilltimes.com/
Daily Journal of Commerce,http://www.djc.com/
Madison Park Times,http://www.madisonparktimes.com/
Northwest Asian Weekly,http://www.nwasianweekly.com/
Pacific Publishing Newspapers,http://pacificpublishingcompany.com/
Puget Sound Business Journal,http://www.bizjournals.com/seattle/
Queen Anne & Magnolia News,http://www.queenannenews.com/
Seattle Post Intelligencer,http://www.seattlepi.com/
Seattle Times,http://seattletimes.com/
Seattle Weekly,http://www.seattleweekly.com/
The Stranger,http://www.thestranger.com/
West Seattle Herald,http://www.westseattleherald.com/
Sequim Gazette,http://www.sequimgazette.com/
Central Kitsap Reporter,http://www.centralkitsapreporter.com/
Snoqualmie Valley Record,http://www.valleyrecord.com/
Spokane Journal of Business,http://www.spokanejournal.com/
Spokesman-Review,http://www.spokesman.com/
Daily Sun News,http://www.dailysunnews.com/
News Tribune,http://www.thenewstribune.com/
Tacoma Daily Index,http://www.tacomadailyindex.com/
Tacoma Weekly,http://www.tacomaweekly.com/
The Business Examiner,http://www.businessexaminer.com/
Methow Valley News,http://www.methowvalleynews.com/
Columbian,http://www.columbian.com/
Island Beachcomber,http://www.vashonbeachcomber.com/
Key Peninsula News,http://www.keypennews.com/
Waitsburg Times,http://www.waitsburgtimes.com/
Walla Walla Union-Bulletin,http://union-bulletin.com/
Enterprise,http://www.whitesalmonenterprise.com/
Woodinville Weekly ,http://www.nwnews.com/
Yakima Herald-Republic,http://www.yakimaherald.com/
